filename,hmean,precision,recall,gt_regions,pred_regions
drp.en_ko.in_house.selectstar_000285.jpg,0.9278527498245239,0.9352359771728516,0.9205851554870605,195,158
drp.en_ko.in_house.selectstar_003813.jpg,0.9312474131584167,0.9894419312477112,0.8795180916786194,149,147
drp.en_ko.in_house.selectstar_001292.jpg,0.931265652179718,0.8966789841651917,0.9686274528503418,69,66
drp.en_ko.in_house.selectstar_002565.jpg,0.9313600063323975,0.969936728477478,0.8957346081733704,125,176
drp.en_ko.in_house.selectstar_002032.jpg,0.9320476651191711,0.8859315514564514,0.9832285046577454,98,95
drp.en_ko.in_house.selectstar_002413.jpg,0.9329081177711487,0.9073033928871155,0.9599999785423279,147,146
drp.en_ko.in_house.selectstar_002835.jpg,0.9340744018554688,0.9382715821266174,0.9299145340919495,131,120
drp.en_ko.in_house.selectstar_000643.jpg,0.9363076090812683,0.9142156839370728,0.9594936966896057,89,85
drp.en_ko.in_house.selectstar_001918.jpg,0.936802864074707,0.9409499168395996,0.932692289352417,183,132
drp.en_ko.in_house.selectstar_002508.jpg,0.9378878474235535,0.9493007063865662,0.9267461895942688,126,122
drp.en_ko.in_house.selectstar_000032.jpg,0.938045084476471,0.9409409165382385,0.9351670145988464,155,141
drp.en_ko.in_house.selectstar_003041.jpg,0.9389351010322571,0.9651567935943604,0.9141004681587219,121,109
drp.en_ko.in_house.selectstar_003112.jpg,0.9393391013145447,0.9618055820465088,0.9178981781005859,109,103
drp.en_ko.in_house.selectstar_004002.jpg,0.9394774436950684,0.9984025359153748,0.8871201276779175,143,155
drp.en_ko.in_house.selectstar_002099.jpg,0.9396096467971802,0.9590551257133484,0.9209370613098145,143,118
drp.en_ko.in_house.selectstar_000849.jpg,0.939957320690155,0.9616519212722778,0.9192200303077698,66,62
drp.en_ko.in_house.selectstar_001667.jpg,0.9403737187385559,0.9371795058250427,0.9435897469520569,145,138
drp.en_ko.in_house.selectstar_001113.jpg,0.9405067563056946,0.9292730689048767,0.9520153403282166,132,109
drp.en_ko.in_house.selectstar_000188.jpg,0.9416871666908264,0.8978978991508484,0.9899665713310242,70,79
drp.en_ko.in_house.selectstar_002494.jpg,0.9417643547058105,0.9229583740234375,0.9613526463508606,117,123
drp.en_ko.in_house.selectstar_003501.jpg,0.9419125914573669,0.9662731885910034,0.918749988079071,140,122
drp.en_ko.in_house.selectstar_002004.jpg,0.9419494867324829,0.902877688407898,0.9845559597015381,119,111
drp.en_ko.in_house.selectstar_002933.jpg,0.9419736862182617,0.9707057476043701,0.914893627166748,141,181
drp.en_ko.in_house.selectstar_002852.jpg,0.9421736001968384,0.9828926920890808,0.904694139957428,142,137
drp.en_ko.in_house.selectstar_002936.jpg,0.9427137970924377,0.9470046162605286,0.9384615421295166,212,178
drp.en_ko.in_house.selectstar_000030.jpg,0.9434261918067932,0.9437869787216187,0.9430657029151917,127,116
drp.en_ko.in_house.selectstar_001531.jpg,0.9438413977622986,0.94921875,0.938524603843689,68,90
drp.en_ko.in_house.selectstar_003113.jpg,0.9439442157745361,0.918367326259613,0.9709864854812622,108,101
drp.en_ko.in_house.selectstar_000973.jpg,0.9445359110832214,0.9547920227050781,0.9344978332519531,150,132
drp.en_ko.in_house.selectstar_002655.jpg,0.9451342225074768,0.993318498134613,0.9014084339141846,79,77
drp.en_ko.in_house.selectstar_000130.jpg,0.945195198059082,0.9730185270309448,0.9189189076423645,100,93
drp.en_ko.in_house.selectstar_000220.jpg,0.946320116519928,0.9037266969680786,0.993127167224884,64,69
drp.en_ko.in_house.selectstar_002158.jpg,0.9463226795196533,0.9439393877983093,0.9487179517745972,128,123
drp.en_ko.in_house.selectstar_000447.jpg,0.9472194910049438,0.9636678099632263,0.9313232898712158,92,93
drp.en_ko.in_house.selectstar_001106.jpg,0.9474931359291077,0.9441624283790588,0.9508474469184875,143,139
drp.en_ko.in_house.selectstar_002574.jpg,0.948297917842865,0.9594405889511108,0.9374110698699951,119,151
